CATEGORIA;CÓDIGO ERP;PART NUMBER;FABRICANTE;TIPO DE MEDIÇÃO;DIÂMETRO DE MONTAGEM;POSIÇÃO DE MONTAGEM;CONEXÃO DO INSTRUMENTO;MATERIAL DO INVÓLUCRO;MATERIAL DOS INTERNOS;VISOR;CLASSE DE EXATIDÃO;UNIDADE DE LEITURA;FAIXA DE TRABALHO;ENCHIMENTO DE GLICERINA;CERTIFICADOS;TUBO SIFÃO;SELO DIAFRAGMA;CONTATO ELÉTRICO;VÁLVULA DE ISOLAMENTO;NCM;ESTOQUE;PREÇO;IMAGENS
MANÔMETRO;;126.16016-0004KG/PSI;QUALITEC;RELATIVO;160MM;RETO (INFERIOR);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;4/60;NAO;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126.16016-0006KG/PSI;QUALITEC;RELATIVO;160MM;RETO (INFERIOR);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;6/85;NAO;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126.16016-0007KG/PSI;QUALITEC;RELATIVO;160MM;RETO (INFERIOR);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;7/100;NAO;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126.16016-0010KG/PSI;QUALITEC;RELATIVO;160MM;RETO (INFERIOR);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;10/150;NAO;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126.16016-0014KG/PSI;QUALITEC;RELATIVO;160MM;RETO (INFERIOR);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;14/200;NAO;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126.16016-0016KG/PSI;QUALITEC;RELATIVO;160MM;RETO (INFERIOR);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;16/230;NAO;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126.16016-0020KG/PSI;QUALITEC;RELATIVO;160MM;RETO (INFERIOR);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;20/300;NAO;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126.16016-0025KG/PSI;QUALITEC;RELATIVO;160MM;RETO (INFERIOR);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;25/350;NAO;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126.16016-0028KG/PSI;QUALITEC;RELATIVO;160MM;RETO (INFERIOR);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;28/400;NAO;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126.16016-0040KG/PSI;QUALITEC;RELATIVO;160MM;RETO (INFERIOR);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;40/600;NAO;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126.16016-0070KG/PSI;QUALITEC;RELATIVO;160MM;RETO (INFERIOR);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;70/1000;NAO;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126.16016-0100KG/PSI;QUALITEC;RELATIVO;160MM;RETO (INFERIOR);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;100/1500;NAO;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126.16016-0140KG/PSI;QUALITEC;RELATIVO;160MM;RETO (INFERIOR);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;140/2000;NAO;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126.16016-0200KG/PSI;QUALITEC;RELATIVO;160MM;RETO (INFERIOR);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;200/3000;NAO;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126.16016-0300KG/PSI;QUALITEC;RELATIVO;160MM;RETO (INFERIOR);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;300/4500;NAO;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126.16016-0400KG/PSI;QUALITEC;RELATIVO;160MM;RETO (INFERIOR);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;400/6000;NAO;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126.16016-0600KG/PSI;QUALITEC;RELATIVO;160MM;RETO (INFERIOR);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;600/8500;NAO;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126.16016-0700KG/PSI;QUALITEC;RELATIVO;160MM;RETO (INFERIOR);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;700/10000;NAO;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126.16016-1000KG/PSI;QUALITEC;RELATIVO;160MM;RETO (INFERIOR);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;1000/15000;NAO;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126.16016-1600KG/PSI;QUALITEC;RELATIVO;160MM;RETO (INFERIOR);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;1600/23000;NAO;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126.16056-0001KG/PSI;QUALITEC;RELATIVO;160MM;ANGULAR EXCENTRICO (TRASEIRO);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;01//15;NAO;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126.16056-0002KG/PSI;QUALITEC;RELATIVO;160MM;ANGULAR EXCENTRICO (TRASEIRO);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;2/30;NAO;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126.16056-0003KG/PSI;QUALITEC;RELATIVO;160MM;ANGULAR EXCENTRICO (TRASEIRO);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;3/45;NAO;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126.16056-0004KG/PSI;QUALITEC;RELATIVO;160MM;ANGULAR EXCENTRICO (TRASEIRO);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;4/60;NAO;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126.16056-0006KG/PSI;QUALITEC;RELATIVO;160MM;ANGULAR EXCENTRICO (TRASEIRO);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;6/85;NAO;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126.16056-0007KG/PSI;QUALITEC;RELATIVO;160MM;ANGULAR EXCENTRICO (TRASEIRO);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;7/100;NAO;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126.16056-0010KG/PSI;QUALITEC;RELATIVO;160MM;ANGULAR EXCENTRICO (TRASEIRO);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;10/150;NAO;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126.16056-0014KG/PSI;QUALITEC;RELATIVO;160MM;ANGULAR EXCENTRICO (TRASEIRO);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;14/200;NAO;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126.16056-0016KG/PSI;QUALITEC;RELATIVO;160MM;ANGULAR EXCENTRICO (TRASEIRO);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;16/230;NAO;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126.16056-0020KG/PSI;QUALITEC;RELATIVO;160MM;ANGULAR EXCENTRICO (TRASEIRO);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;20/300;NAO;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126.16056-0025KG/PSI;QUALITEC;RELATIVO;160MM;ANGULAR EXCENTRICO (TRASEIRO);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;25/350;NAO;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126.16056-0028KG/PSI;QUALITEC;RELATIVO;160MM;ANGULAR EXCENTRICO (TRASEIRO);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;28/400;NAO;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126.16056-0040KG/PSI;QUALITEC;RELATIVO;160MM;ANGULAR EXCENTRICO (TRASEIRO);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;40/600;NAO;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126.16056-0070KG/PSI;QUALITEC;RELATIVO;160MM;ANGULAR EXCENTRICO (TRASEIRO);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;70/1000;NAO;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126.16056-0100KG/PSI;QUALITEC;RELATIVO;160MM;ANGULAR EXCENTRICO (TRASEIRO);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;100/1500;NAO;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126.16056-0140KG/PSI;QUALITEC;RELATIVO;160MM;ANGULAR EXCENTRICO (TRASEIRO);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;140/2000;NAO;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126.16056-0200KG/PSI;QUALITEC;RELATIVO;160MM;ANGULAR EXCENTRICO (TRASEIRO);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;200/3000;NAO;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126.16056-0300KG/PSI;QUALITEC;RELATIVO;160MM;ANGULAR EXCENTRICO (TRASEIRO);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;300/4500;NAO;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126.16056-0400KG/PSI;QUALITEC;RELATIVO;160MM;ANGULAR EXCENTRICO (TRASEIRO);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;400/6000;NAO;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126.16056-0600KG/PSI;QUALITEC;RELATIVO;160MM;ANGULAR EXCENTRICO (TRASEIRO);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;600/8500;NAO;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126.16056-0700KG/PSI;QUALITEC;RELATIVO;160MM;ANGULAR EXCENTRICO (TRASEIRO);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;700/10000;NAO;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126.16056-1000KG/PSI;QUALITEC;RELATIVO;160MM;ANGULAR EXCENTRICO (TRASEIRO);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;1000/15000;NAO;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126.16056-1600KG/PSI;QUALITEC;RELATIVO;160MM;ANGULAR EXCENTRICO (TRASEIRO);"1/2"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE A1;PSI X KGF/CM²;1600/23000;NAO;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126G.06214-0001KG/PSI;QUALITEC;RELATIVO;62MM;RETO (INFERIOR);"1/4"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE B;PSI X KGF/CM²;01//15;GLICERINA;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126G.06214-0002KG/PSI;QUALITEC;RELATIVO;62MM;RETO (INFERIOR);"1/4"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE B;PSI X KGF/CM²;2/30;GLICERINA;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126G.06214-0003KG/PSI;QUALITEC;RELATIVO;62MM;RETO (INFERIOR);"1/4"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE B;PSI X KGF/CM²;3/45;GLICERINA;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126G.06214-0004KG/PSI;QUALITEC;RELATIVO;62MM;RETO (INFERIOR);"1/4"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE B;PSI X KGF/CM²;4/60;GLICERINA;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126G.06214-0006KG/PSI;QUALITEC;RELATIVO;62MM;RETO (INFERIOR);"1/4"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE B;PSI X KGF/CM²;6/85;GLICERINA;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126G.06214-0007KG/PSI;QUALITEC;RELATIVO;62MM;RETO (INFERIOR);"1/4"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE B;PSI X KGF/CM²;7/100;GLICERINA;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126G.06214-0010KG/PSI;QUALITEC;RELATIVO;62MM;RETO (INFERIOR);"1/4"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE B;PSI X KGF/CM²;10/150;GLICERINA;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126G.06214-0014KG/PSI;QUALITEC;RELATIVO;62MM;RETO (INFERIOR);"1/4"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE B;PSI X KGF/CM²;14/200;GLICERINA;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126G.06214-0016KG/PSI;QUALITEC;RELATIVO;62MM;RETO (INFERIOR);"1/4"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE B;PSI X KGF/CM²;16/230;GLICERINA;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126G.06214-0020KG/PSI;QUALITEC;RELATIVO;62MM;RETO (INFERIOR);"1/4"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE B;PSI X KGF/CM²;20/300;GLICERINA;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126G.06214-0025KG/PSI;QUALITEC;RELATIVO;62MM;RETO (INFERIOR);"1/4"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE B;PSI X KGF/CM²;25/350;GLICERINA;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126G.06214-0028KG/PSI;QUALITEC;RELATIVO;62MM;RETO (INFERIOR);"1/4"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE B;PSI X KGF/CM²;28/400;GLICERINA;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126G.06214-0040KG/PSI;QUALITEC;RELATIVO;62MM;RETO (INFERIOR);"1/4"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE B;PSI X KGF/CM²;40/600;GLICERINA;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126G.06214-0062KG/PSI;QUALITEC;RELATIVO;62MM;RETO (INFERIOR);"1/4"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE B;PSI X KGF/CM²;100/1500;GLICERINA;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126G.06214-0070KG/PSI;QUALITEC;RELATIVO;62MM;RETO (INFERIOR);"1/4"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE B;PSI X KGF/CM²;70/1000;GLICERINA;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126G.06214-0140KG/PSI;QUALITEC;RELATIVO;62MM;RETO (INFERIOR);"1/4"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE B;PSI X KGF/CM²;140/2000;GLICERINA;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126G.06214-0200KG/PSI;QUALITEC;RELATIVO;62MM;RETO (INFERIOR);"1/4"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE B;PSI X KGF/CM²;200/3000;GLICERINA;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126G.06214-0300KG/PSI;QUALITEC;RELATIVO;62MM;RETO (INFERIOR);"1/4"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE B;PSI X KGF/CM²;300/4500;GLICERINA;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126G.06214-0400KG/PSI;QUALITEC;RELATIVO;62MM;RETO (INFERIOR);"1/4"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE B;PSI X KGF/CM²;400/6000;GLICERINA;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126G.06214-0600KG/PSI;QUALITEC;RELATIVO;62MM;RETO (INFERIOR);"1/4"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE B;PSI X KGF/CM²;600/8500;GLICERINA;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126G.06214-0620KG/PSI;QUALITEC;RELATIVO;62MM;RETO (INFERIOR);"1/4"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE B;PSI X KGF/CM²;1000/15000;GLICERINA;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126G.06214-0700KG/PSI;QUALITEC;RELATIVO;62MM;RETO (INFERIOR);"1/4"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE B;PSI X KGF/CM²;700/10000;GLICERINA;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126G.06224-0001KG/PSI;QUALITEC;RELATIVO;62MM;ANGULAR CONCENTRICO (TRASEIRO);"1/4"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE B;PSI X KGF/CM²;01//15;GLICERINA;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126G.06224-0002KG/PSI;QUALITEC;RELATIVO;62MM;ANGULAR CONCENTRICO (TRASEIRO);"1/4"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE B;PSI X KGF/CM²;2/30;GLICERINA;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126G.06224-0003KG/PSI;QUALITEC;RELATIVO;62MM;ANGULAR CONCENTRICO (TRASEIRO);"1/4"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE B;PSI X KGF/CM²;3/45;GLICERINA;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126G.06224-0004KG/PSI;QUALITEC;RELATIVO;62MM;ANGULAR CONCENTRICO (TRASEIRO);"1/4"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE B;PSI X KGF/CM²;4/60;GLICERINA;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126G.06224-0006KG/PSI;QUALITEC;RELATIVO;62MM;ANGULAR CONCENTRICO (TRASEIRO);"1/4"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE B;PSI X KGF/CM²;6/85;GLICERINA;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126G.06224-0007KG/PSI;QUALITEC;RELATIVO;62MM;ANGULAR CONCENTRICO (TRASEIRO);"1/4"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE B;PSI X KGF/CM²;7/100;GLICERINA;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126G.06224-0010KG/PSI;QUALITEC;RELATIVO;62MM;ANGULAR CONCENTRICO (TRASEIRO);"1/4"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE B;PSI X KGF/CM²;10/150;GLICERINA;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126G.06224-0014KG/PSI;QUALITEC;RELATIVO;62MM;ANGULAR CONCENTRICO (TRASEIRO);"1/4"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE B;PSI X KGF/CM²;14/200;GLICERINA;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126G.06224-0016KG/PSI;QUALITEC;RELATIVO;62MM;ANGULAR CONCENTRICO (TRASEIRO);"1/4"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE B;PSI X KGF/CM²;16/230;GLICERINA;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126G.06224-0020KG/PSI;QUALITEC;RELATIVO;62MM;ANGULAR CONCENTRICO (TRASEIRO);"1/4"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE B;PSI X KGF/CM²;20/300;GLICERINA;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126G.06224-0025KG/PSI;QUALITEC;RELATIVO;62MM;ANGULAR CONCENTRICO (TRASEIRO);"1/4"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE B;PSI X KGF/CM²;25/350;GLICERINA;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126G.06224-0028KG/PSI;QUALITEC;RELATIVO;62MM;ANGULAR CONCENTRICO (TRASEIRO);"1/4"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE B;PSI X KGF/CM²;28/400;GLICERINA;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126G.06224-0040KG/PSI;QUALITEC;RELATIVO;62MM;ANGULAR CONCENTRICO (TRASEIRO);"1/4"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE B;PSI X KGF/CM²;40/600;GLICERINA;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
MANÔMETRO;;126G.06224-0062KG/PSI;QUALITEC;RELATIVO;62MM;ANGULAR CONCENTRICO (TRASEIRO);"1/4"" NPT";AÇO INOXIDÁVEL;AÇO INOXIDÁVEL;VIDRO PLANO;CLASSE B;PSI X KGF/CM²;100/1500;GLICERINA;CONFORMIDADE;NÃO;NÃO;NÃO;NÃO;;;;
